Kind,Name,AvgCyclomatic,CountLine
File,"LineAndShapeRenderer.java",2,919
File,"LineAndShapeRendererTest.java",2,299
File,"LineBorder.java",2,242
File,"LineBorderTest.java",1,117
File,"LineChartTest.java",1,197
File,"LineFunction2D.java",1,139
File,"LineFunction2DTest.java",1,103
File,"LineNeedle.java",1,133
File,"LineNeedleTest.java",1,86
File,"LineUtils.java",7,172
File,"LineUtilsTest.java",3,122
File,"LogAxis.java",2,1094
File,"LogAxisTest.java",1,282
File,"LogFormat.java",1,263
File,"LogFormatTest.java",1,122
File,"LogTick.java",1,78
File,"LogarithmicAxis.java",4,1091
File,"LogarithmicAxisTest.java",1,250
File,"LongNeedle.java",2,188
File,"LongNeedleTest.java",1,86
File,"LookupPaintScale.java",2,392
File,"LookupPaintScaleTest.java",1,197
File,"Marker.java",1,696
File,"MarkerAxisBand.java",2,276
File,"MarkerAxisBandTest.java",1,121
File,"MarkerChangeEvent.java",1,80
File,"MarkerChangeListener.java",0,64
File,"MarkerTest.java",1,407
File,"MatrixSeries.java",1,239
File,"MatrixSeriesCollection.java",1,330
File,"MatrixSeriesCollectionTest.java",1,124
File,"MatrixSeriesTest.java",1,164
File,"MeanAndStandardDeviation.java",1,179
File,"MeanAndStandardDeviationTest.java",1,95
File,"MeterChartTest.java",1,75
File,"MeterInterval.java",1,225
File,"MeterIntervalTest.java",1,109
File,"MeterNeedle.java",1,429
File,"MeterNeedleTest.java",1,104
File,"MeterPlot.java",2,1322
File,"MeterPlotTest.java",1,255
File,"MiddlePinNeedle.java",2,157
File,"MiddlePinNeedleTest.java",1,86
File,"Millisecond.java",1,435
File,"MillisecondTest.java",1,364
File,"MinMaxCategoryRenderer.java",1,566
File,"MinMaxCategoryRendererTest.java",1,161
File,"Minute.java",1,492
File,"MinuteTest.java",1,355
File,"ModuloAxis.java",2,437
File,"ModuloAxisTest.java",1,107
File,"Month.java",2,540
File,"MonthConstants.java",0,70
File,"MonthDateFormat.java",1,254
File,"MonthDateFormatTest.java",1,152
File,"MonthTest.java",1,439
File,"MouseWheelHandler.java",2,160
File,"MovingAverage.java",5,348
File,"MovingAverageTest.java",1,103
File,"MultiValueCategoryDataset.java",0,76
File,"MultiplePiePlot.java",2,684
File,"MultiplePiePlotTest.java",1,206
File,"MultipleXYSeriesLabelGenerator.java",2,242
File,"MultipleXYSeriesLabelGeneratorTest.java",1,139
File,"MyDialLayerChangeListener.java",1,63
File,"MyPlotChangeListener.java",1,88
File,"NormalDistributionFunction2D.java",1,153
File,"NormalDistributionFunction2DTest.java",1,109
File,"NormalizedMatrixSeries.java",1,153
File,"NotOutlierException.java",1,61
File,"NumberAxis.java",2,1194
File,"NumberAxisTest.java",1,400
File,"NumberCellRenderer.java",2,86
File,"NumberTick.java",1,104
File,"NumberTickUnit.java",1,166
File,"NumberTickUnitSource.java",3,240
File,"NumberTickUnitTest.java",1,110
File,"OHLC.java",1,164
File,"OHLCDataItem.java",1,208
File,"OHLCDataItemTest.java",1,92
File,"OHLCDataset.java",0,162
File,"OHLCItem.java",1,146
File,"OHLCItemTest.java",1,149
File,"OHLCSeries.java",1,143
File,"OHLCSeriesCollection.java",1,500
File,"OHLCSeriesCollectionTest.java",1,248
File,"OHLCSeriesTest.java",1,262
File,"OHLCTest.java",1,118
File,"ObjectList.java",1,94
File,"ObjectUtils.java",2,129
File,"Outlier.java",1,213
File,"OutlierList.java",1,185
File,"OutlierListCollection.java",1,186
File,"OutlierTest.java",1,114
File,"OverLIBToolTipTagFragmentGenerator.java",1,74
File,"OverLIBToolTipTagFragmentGeneratorTest.java",1,66
File,"Overlay.java",0,89
File,"OverlayChangeEvent.java",1,62
File,"OverlayChangeListener.java",0,60
File,"PaintAlpha.java",3,394
File,"PaintList.java",2,156
File,"PaintMap.java",1,224
File,"PaintMapTest.java",1,183
File,"PaintSample.java",1,114
File,"PaintScale.java",0,88
File,"PaintScaleLegend.java",2,730
File,"PaintScaleLegendTest.java",1,183
File,"PaintUtils.java",4,183
File,"Pannable.java",0,97
File,"PeriodAxis.java",2,1212
File,"PeriodAxisLabelInfo.java",1,367
File,"PeriodAxisLabelInfoTest.java",1,199
File,"PeriodAxisTest.java",1,299
File,"PieChart3DTest.java",1,142
File,"PieChartTest.java",1,120
File,"PieDataset.java",0,60
File,"PieDatasetHandler.java",1,135
File,"PieLabelDistributor.java",2,224
File,"PieLabelLinkStyle.java",1,60
File,"PieLabelRecord.java",1,286
File,"PieLabelRecordTest.java",1,126
File,"PiePlot.java",2,3488
File,"PiePlot3D.java",7,1055
File,"PiePlot3DTest.java",1,117
File,"PiePlotState.java",1,279
File,"PiePlotTest.java",1,692
File,"PieSectionEntity.java",1,255
File,"PieSectionEntityTest.java",1,134
File,"PieSectionLabelGenerator.java",0,109
File,"PieToolTipGenerator.java",0,63
File,"PieURLGenerator.java",0,80
File,"PinNeedle.java",2,154
File,"PinNeedleTest.java",1,86
File,"Plot.java",2,1592
File,"PlotChangeEvent.java",1,77
File,"PlotChangeListener.java",0,62
File,"PlotEntity.java",1,214
File,"PlotOrientation.java",1,84
File,"PlotOrientationTest.java",1,83
File,"PlotRenderingInfo.java",1,289
File,"PlotRenderingInfoTest.java",1,124
File,"PlotState.java",1,70
File,"PlotTest.java",1,178
File,"PlumNeedle.java",2,142
File,"PlumNeedleTest.java",1,86
File,"PointerNeedle.java",2,164
File,"PointerNeedleTest.java",1,86
File,"PolarAxisLocation.java",1,74
File,"PolarChartPanel.java",2,263
File,"PolarItemRenderer.java",0,225
File,"PolarPlot.java",2,2166
File,"PolarPlotTest.java",1,384
File,"PolynomialFunction2D.java",1,134
File,"PolynomialFunction2DTest.java",1,143
File,"PowerFunction2D.java",1,139
File,"PowerFunction2DTest.java",1,103
File,"PublicCloneable.java",0,50
File,"Quarter.java",1,485
File,"QuarterDateFormat.java",1,210
File,"QuarterDateFormatTest.java",1,132
File,"QuarterTest.java",1,457
File,"Range.java",2,478
File,"RangeInfo.java",0,88
File,"RangeTest.java",1,357
File,"RangeType.java",1,58
File,"RangeTypeTest.java",1,97
File,"RectangleAnchor.java",5,140
File,"RectangleConstraint.java",1,359
File,"RectangleConstraintTest.java",1,138
File,"RectangleEdge.java",2,127
File,"RectangleInsets.java",2,535
File,"Regression.java",6,371
File,"RegressionTest.java",1,261
File,"RegularTimePeriod.java",2,306
File,"RelativeDateFormat.java",1,585
File,"RelativeDateFormatTest.java",1,225
File,"RendererChangeDetector.java",1,92
File,"RendererChangeEvent.java",1,108
File,"RendererChangeListener.java",0,59
File,"RendererState.java",1,124
File,"RendererUtils.java",10,268
File,"RendererUtilsTest.java",1,505
File,"RendererXYPackageUtils.java",1,100
File,"ResourceBundleWrapper.java",1,170
File,"RingPlot.java",2,732
File,"RingPlotTest.java",1,170
